Gibraltar <br> storage,Cachuma <br> carryover,Cachuma <br> allocation,SWP <br> allocation,Droughts,Seling <br> agreements,Capacity <br> factor,Demand  <br> scenario
2,100,0,0.5,1,0,0.7,1
2,100,0,0.5,1,0,0.7,0
2,100,0,0.5,1,0,0.7,2
2,100,0,0.5,2,0,0.7,1
2,100,0,0.5,2,0,0.7,0
2,100,0,0.5,2,0,0.7,2
2,100,0,1,0,0,0.7,1
2,100,0,1,0,0,0.7,0
2,100,0,1,0,0,0.7,2
2,100,0,1,1,0,0.7,1
2,100,0,1,1,0,0.7,0
2,100,0,1,1,0,0.7,2
2,100,0,1,2,0,0.7,1
2,100,0,1,2,0,0.7,0
2,100,0,1,2,0,0.7,2
2,100,0.25,0,0,0,0.7,1
2,100,0.25,0,0,0,0.7,0
2,100,0.25,0,0,0,0.7,2
2,100,0.25,0,1,0,0.7,1
2,100,0.25,0,1,0,0.7,0
2,100,0.25,0,1,0,0.7,2
2,100,0.25,0,2,0,0.7,1
2,100,0.25,0,2,0,0.7,0
2,100,0.25,0,2,0,0.7,2
2,100,0.25,0.5,0,0,0.7,1
2,100,0.25,0.5,0,0,0.7,0
2,100,0.25,0.5,0,0,0.7,2
2,100,0.25,0.5,1,0,0.7,1
2,100,0.25,0.5,1,0,0.7,0
2,100,0.25,0.5,1,0,0.7,2
2,100,0.25,0.5,2,0,0.7,1
2,100,0.25,0.5,2,0,0.7,0
2,100,0.25,0.5,2,0,0.7,2
2,100,0.25,1,0,0,0.7,1
2,100,0.25,1,0,0,0.7,0
2,100,0.25,1,0,0,0.7,2
2,100,0.25,1,1,0,0.7,1
2,100,0.25,1,1,0,0.7,0
2,100,0.25,1,1,0,0.7,2
2,100,0.25,1,2,0,0.7,1
2,100,0.25,1,2,0,0.7,0
2,100,0.25,1,2,0,0.7,2
2,100,0.5,0,0,0,0.7,1
2,100,0.5,0,0,0,0.7,0
2,100,0.5,0,0,0,0.7,2
2,100,0.5,0,1,0,0.7,1
2,100,0.5,0,1,0,0.7,0
2,100,0.5,0,1,0,0.7,2
2,100,0.5,0,2,0,0.7,1
2,100,0.5,0,2,0,0.7,0
2,100,0.5,0,2,0,0.7,2
2,100,0.5,0.5,0,0,0.7,1
2,100,0.5,0.5,0,0,0.7,0
2,100,0.5,0.5,0,0,0.7,2
2,100,0.5,0.5,1,0,0.7,1
2,100,0.5,0.5,1,0,0.7,0
2,100,0.5,0.5,1,0,0.7,2
2,100,0.5,0.5,2,0,0.7,1
2,100,0.5,0.5,2,0,0.7,0
2,100,0.5,0.5,2,0,0.7,2
2,100,0.5,1,0,0,0.7,1
2,100,0.5,1,0,0,0.7,0
2,100,0.5,1,0,0,0.7,2
2,100,0.5,1,1,0,0.7,1
2,100,0.5,1,1,0,0.7,0
2,100,0.5,1,1,0,0.7,2
2,100,0.5,1,2,0,0.7,1
2,100,0.5,1,2,0,0.7,0
2,100,0.5,1,2,0,0.7,2
2,100,0.75,0,0,0,0.7,1
2,100,0.75,0,0,0,0.7,0
2,100,0.75,0,0,0,0.7,2
2,100,0.75,0,1,0,0.7,1
2,100,0.75,0,1,0,0.7,0
2,100,0.75,0,1,0,0.7,2
2,100,0.75,0,2,0,0.7,1
2,100,0.75,0,2,0,0.7,0
2,100,0.75,0,2,0,0.7,2
2,100,0.75,0.5,0,0,0.7,1
2,100,0.75,0.5,0,0,0.7,0
2,100,0.75,0.5,0,0,0.7,2
2,100,0.75,0.5,1,0,0.7,1
2,100,0.75,0.5,1,0,0.7,0
2,100,0.75,0.5,1,0,0.7,2
2,100,0.75,0.5,2,0,0.7,1
2,100,0.75,0.5,2,0,0.7,0
2,100,0.75,0.5,2,0,0.7,2
2,100,0.75,1,0,0,0.7,1
2,100,0.75,1,0,0,0.7,0
2,100,0.75,1,0,0,0.7,2
2,100,0.75,1,1,0,0.7,1
2,100,0.75,1,1,0,0.7,0
2,100,0.75,1,1,0,0.7,2
2,100,0.75,1,2,0,0.7,1
2,100,0.75,1,2,0,0.7,0
2,100,0.75,1,2,0,0.7,2
2,100,1,0,0,0,0.7,1
2,100,1,0,0,0,0.7,0
2,100,1,0,0,0,0.7,2
2,100,1,0,1,0,0.7,1
2,100,1,0,1,0,0.7,0
2,100,1,0,1,0,0.7,2
2,100,1,0,2,0,0.7,1
2,100,1,0,2,0,0.7,0
2,100,1,0,2,0,0.7,2
2,100,1,0.5,0,0,0.7,1
2,100,1,0.5,0,0,0.7,0
2,100,1,0.5,0,0,0.7,2
2,100,1,0.5,1,0,0.7,1
2,100,1,0.5,1,0,0.7,0
2,100,1,0.5,1,0,0.7,2
2,100,1,0.5,2,0,0.7,1
2,100,1,0.5,2,0,0.7,0
2,100,1,0.5,2,0,0.7,2
2,100,1,1,0,0,0.7,1
2,100,1,1,0,0,0.7,0
2,100,1,1,0,0,0.7,2
2,100,1,1,1,0,0.7,1
2,100,1,1,1,0,0.7,0
2,100,1,1,1,0,0.7,2
2,100,1,1,2,0,0.7,1
2,100,1,1,2,0,0.7,0
2,100,1,1,2,0,0.7,2
3,100,0,0,0,0,0.7,1
3,100,0,0,0,0,0.7,0
3,100,0,0,0,0,0.7,2
3,100,0,0,1,0,0.7,1
3,100,0,0,1,0,0.7,0
3,100,0,0,1,0,0.7,2
3,100,0,0,2,0,0.7,1
3,100,0,0,2,0,0.7,0
3,100,0,0,2,0,0.7,2
3,100,0,0.5,0,0,0.7,1
3,100,0,0.5,0,0,0.7,0
3,100,0,0.5,0,0,0.7,2
3,100,0,0.5,1,0,0.7,1
3,100,0,0.5,1,0,0.7,0
3,100,0,0.5,1,0,0.7,2
3,100,0,0.5,2,0,0.7,1
3,100,0,0.5,2,0,0.7,0
3,100,0,0.5,2,0,0.7,2
3,100,0,1,0,0,0.7,1
3,100,0,1,0,0,0.7,0
3,100,0,1,0,0,0.7,2
3,100,0,1,1,0,0.7,1
3,100,0,1,1,0,0.7,0
3,100,0,1,1,0,0.7,2
3,100,0,1,2,0,0.7,1
3,100,0,1,2,0,0.7,0
3,100,0,1,2,0,0.7,2
3,100,0.25,0,0,0,0.7,1
3,100,0.25,0,0,0,0.7,0
3,100,0.25,0,0,0,0.7,2
3,100,0.25,0,1,0,0.7,1
3,100,0.25,0,1,0,0.7,0
3,100,0.25,0,1,0,0.7,2
3,100,0.25,0,2,0,0.7,1
3,100,0.25,0,2,0,0.7,0
3,100,0.25,0,2,0,0.7,2
3,100,0.25,0.5,0,0,0.7,1
3,100,0.25,0.5,0,0,0.7,0
3,100,0.25,0.5,0,0,0.7,2
3,100,0.25,0.5,1,0,0.7,1
3,100,0.25,0.5,1,0,0.7,0
3,100,0.25,0.5,1,0,0.7,2
3,100,0.25,0.5,2,0,0.7,1
3,100,0.25,0.5,2,0,0.7,0
3,100,0.25,0.5,2,0,0.7,2
3,100,0.25,1,0,0,0.7,1
3,100,0.25,1,0,0,0.7,0
3,100,0.25,1,0,0,0.7,2
3,100,0.25,1,1,0,0.7,1
3,100,0.25,1,1,0,0.7,0
3,100,0.25,1,1,0,0.7,2
3,100,0.25,1,2,0,0.7,1
3,100,0.25,1,2,0,0.7,0
3,100,0.25,1,2,0,0.7,2
3,100,0.5,0,0,0,0.7,1
3,100,0.5,0,0,0,0.7,0
3,100,0.5,0,0,0,0.7,2
3,100,0.5,0,1,0,0.7,1
3,100,0.5,0,1,0,0.7,0
3,100,0.5,0,1,0,0.7,2
3,100,0.5,0,2,0,0.7,1
3,100,0.5,0,2,0,0.7,0
3,100,0.5,0,2,0,0.7,2
3,100,0.5,0.5,0,0,0.7,1
3,100,0.5,0.5,0,0,0.7,0
3,100,0.5,0.5,0,0,0.7,2
3,100,0.5,0.5,1,0,0.7,1
3,100,0.5,0.5,1,0,0.7,0
3,100,0.5,0.5,1,0,0.7,2
3,100,0.5,0.5,2,0,0.7,1
3,100,0.5,0.5,2,0,0.7,0
3,100,0.5,0.5,2,0,0.7,2
3,100,0.5,1,0,0,0.7,1
3,100,0.5,1,0,0,0.7,0
3,100,0.5,1,0,0,0.7,2
3,100,0.5,1,1,0,0.7,1
3,100,0.5,1,1,0,0.7,0
3,100,0.5,1,1,0,0.7,2
3,100,0.5,1,2,0,0.7,1
3,100,0.5,1,2,0,0.7,0
3,100,0.5,1,2,0,0.7,2
3,100,0.75,0,0,0,0.7,1
3,100,0.75,0,0,0,0.7,0
3,100,0.75,0,0,0,0.7,2
3,100,0.75,0,1,0,0.7,1
3,100,0.75,0,1,0,0.7,0
3,100,0.75,0,1,0,0.7,2
3,100,0.75,0,2,0,0.7,1
3,100,0.75,0,2,0,0.7,0
3,100,0.75,0,2,0,0.7,2
3,100,0.75,0.5,0,0,0.7,1
3,100,0.75,0.5,0,0,0.7,0
3,100,0.75,0.5,0,0,0.7,2
3,100,0.75,0.5,1,0,0.7,1
3,100,0.75,0.5,1,0,0.7,0
3,100,0.75,0.5,1,0,0.7,2
3,100,0.75,0.5,2,0,0.7,1
3,100,0.75,0.5,2,0,0.7,0
3,100,0.75,0.5,2,0,0.7,2
3,100,0.75,1,0,0,0.7,1
3,100,0.75,1,0,0,0.7,0
3,100,0.75,1,0,0,0.7,2
3,100,0.75,1,1,0,0.7,1
3,100,0.75,1,1,0,0.7,0
3,100,0.75,1,1,0,0.7,2
3,100,0.75,1,2,0,0.7,1
3,100,0.75,1,2,0,0.7,0
3,100,0.75,1,2,0,0.7,2
3,100,1,0,0,0,0.7,1
3,100,1,0,0,0,0.7,0
3,100,1,0,0,0,0.7,2
3,100,1,0,1,0,0.7,1
3,100,1,0,1,0,0.7,0
3,100,1,0,1,0,0.7,2
3,100,1,0,2,0,0.7,1
3,100,1,0,2,0,0.7,0
3,100,1,0,2,0,0.7,2
3,100,1,0.5,0,0,0.7,1
3,100,1,0.5,0,0,0.7,0
3,100,1,0.5,0,0,0.7,2
3,100,1,0.5,1,0,0.7,1
3,100,1,0.5,1,0,0.7,0
3,100,1,0.5,1,0,0.7,2
3,100,1,0.5,2,0,0.7,1
3,100,1,0.5,2,0,0.7,0
3,100,1,0.5,2,0,0.7,2
3,100,1,1,0,0,0.7,1
3,100,1,1,0,0,0.7,0
3,100,1,1,0,0,0.7,2
3,100,1,1,1,0,0.7,1
3,100,1,1,1,0,0.7,0
3,100,1,1,1,0,0.7,2
3,100,1,1,2,0,0.7,1
3,100,1,1,2,0,0.7,0
3,100,1,1,2,0,0.7,2
1,0,0,0,0,1,0.9,1
1,0,0,0,0,1,0.9,0
1,0,0,0,0,1,0.9,2
1,0,0,0,1,1,0.9,1
1,0,0,0,1,1,0.9,0
1,0,0,0,1,1,0.9,2
1,0,0,0,2,1,0.9,1
1,0,0,0,2,1,0.9,0
1,0,0,0,2,1,0.9,2
1,0,0,0.5,0,1,0.9,1
1,0,0,0.5,0,1,0.9,0
1,0,0,0.5,0,1,0.9,2
1,0,0,0.5,1,1,0.9,1
1,0,0,0.5,1,1,0.9,0
1,0,0,0.5,1,1,0.9,2
1,0,0,0.5,2,1,0.9,1
1,0,0,0.5,2,1,0.9,0
1,0,0,0.5,2,1,0.9,2
1,0,0,1,0,1,0.9,1
1,0,0,1,0,1,0.9,0
1,0,0,1,0,1,0.9,2
1,0,0,1,1,1,0.9,1
1,0,0,1,1,1,0.9,0
1,0,0,1,1,1,0.9,2
1,0,0,1,2,1,0.9,1
1,0,0,1,2,1,0.9,0
1,0,0,1,2,1,0.9,2
1,0,0.25,0,0,1,0.9,1
1,0,0.25,0,0,1,0.9,0
1,0,0.25,0,0,1,0.9,2
1,0,0.25,0,1,1,0.9,1
1,0,0.25,0,1,1,0.9,0
1,0,0.25,0,1,1,0.9,2
1,0,0.25,0,2,1,0.9,1
1,0,0.25,0,2,1,0.9,0
1,0,0.25,0,2,1,0.9,2
1,0,0.25,0.5,0,1,0.9,1
1,0,0.25,0.5,0,1,0.9,0
1,0,0.25,0.5,0,1,0.9,2
1,0,0.25,0.5,1,1,0.9,1
1,0,0.25,0.5,1,1,0.9,0
1,0,0.25,0.5,1,1,0.9,2
1,0,0.25,0.5,2,1,0.9,1
1,0,0.25,0.5,2,1,0.9,0
1,0,0.25,0.5,2,1,0.9,2
1,0,0.25,1,0,1,0.9,1
1,0,0.25,1,0,1,0.9,0
1,0,0.25,1,0,1,0.9,2
1,0,0.25,1,1,1,0.9,1
1,0,0.25,1,1,1,0.9,0
1,0,0.25,1,1,1,0.9,2
1,0,0.25,1,2,1,0.9,1
1,0,0.25,1,2,1,0.9,0
1,0,0.25,1,2,1,0.9,2
1,0,0.5,0,0,1,0.9,1
1,0,0.5,0,0,1,0.9,0
1,0,0.5,0,0,1,0.9,2
1,0,0.5,0,1,1,0.9,1
1,0,0.5,0,1,1,0.9,0
1,0,0.5,0,1,1,0.9,2
1,0,0.5,0,2,1,0.9,1
1,0,0.5,0,2,1,0.9,0
1,0,0.5,0,2,1,0.9,2
1,0,0.5,0.5,0,1,0.9,1
1,0,0.5,0.5,0,1,0.9,0
1,0,0.5,0.5,0,1,0.9,2
1,0,0.5,0.5,1,1,0.9,1
1,0,0.5,0.5,1,1,0.9,0
1,0,0.5,0.5,1,1,0.9,2
1,0,0.5,0.5,2,1,0.9,1
1,0,0.5,0.5,2,1,0.9,0
1,0,0.5,0.5,2,1,0.9,2
1,0,0.5,1,0,1,0.9,1
1,0,0.5,1,0,1,0.9,0
1,0,0.5,1,0,1,0.9,2
1,0,0.5,1,1,1,0.9,1
1,0,0.5,1,1,1,0.9,0
1,0,0.5,1,1,1,0.9,2
1,0,0.5,1,2,1,0.9,1
1,0,0.5,1,2,1,0.9,0
1,0,0.5,1,2,1,0.9,2
1,0,0.75,0,0,1,0.9,1
1,0,0.75,0,0,1,0.9,0
1,0,0.75,0,0,1,0.9,2
1,0,0.75,0,1,1,0.9,1
1,0,0.75,0,1,1,0.9,0
1,0,0.75,0,1,1,0.9,2
1,0,0.75,0,2,1,0.9,1
1,0,0.75,0,2,1,0.9,0
1,0,0.75,0,2,1,0.9,2
1,0,0.75,0.5,0,1,0.9,1
1,0,0.75,0.5,0,1,0.9,0
1,0,0.75,0.5,0,1,0.9,2
1,0,0.75,0.5,1,1,0.9,1
1,0,0.75,0.5,1,1,0.9,0
1,0,0.75,0.5,1,1,0.9,2
1,0,0.75,0.5,2,1,0.9,1
1,0,0.75,0.5,2,1,0.9,0
1,0,0.75,0.5,2,1,0.9,2
1,0,0.75,1,0,1,0.9,1
1,0,0.75,1,0,1,0.9,0
1,0,0.75,1,0,1,0.9,2
1,0,0.75,1,1,1,0.9,1
1,0,0.75,1,1,1,0.9,0
1,0,0.75,1,1,1,0.9,2
1,0,0.75,1,2,1,0.9,1
1,0,0.75,1,2,1,0.9,0
1,0,0.75,1,2,1,0.9,2
1,0,1,0,0,1,0.9,1
1,0,1,0,0,1,0.9,0
1,0,1,0,0,1,0.9,2
1,0,1,0,1,1,0.9,1
1,0,1,0,1,1,0.9,0
1,0,1,0,1,1,0.9,2
1,0,1,0,2,1,0.9,1
1,0,1,0,2,1,0.9,0
1,0,1,0,2,1,0.9,2
1,0,1,0.5,0,1,0.9,1
1,0,1,0.5,0,1,0.9,0
1,0,1,0.5,0,1,0.9,2
1,0,1,0.5,1,1,0.9,1
1,0,1,0.5,1,1,0.9,0
1,0,1,0.5,1,1,0.9,2
1,0,1,0.5,2,1,0.9,1
1,0,1,0.5,2,1,0.9,0
1,0,1,0.5,2,1,0.9,2
1,0,1,1,0,1,0.9,1
1,0,1,1,0,1,0.9,0
1,0,1,1,0,1,0.9,2
1,0,1,1,1,1,0.9,1
1,0,1,1,1,1,0.9,0
1,0,1,1,1,1,0.9,2
1,0,1,1,2,1,0.9,1
1,0,1,1,2,1,0.9,0
1,0,1,1,2,1,0.9,2
2,0,0,0,0,1,0.9,1
2,0,0,0,0,1,0.9,0
2,0,0,0,0,1,0.9,2
2,0,0,0,1,1,0.9,1
2,0,0,0,1,1,0.9,0
2,0,0,0,1,1,0.9,2
2,0,0,0,2,1,0.9,1
2,0,0,0,2,1,0.9,0
2,0,0,0,2,1,0.9,2
2,0,0,0.5,0,1,0.9,1
2,0,0,0.5,0,1,0.9,0
2,0,0,0.5,0,1,0.9,2
2,0,0,0.5,1,1,0.9,1
2,0,0,0.5,1,1,0.9,0
2,0,0,0.5,1,1,0.9,2
2,0,0,0.5,2,1,0.9,1
2,0,0,0.5,2,1,0.9,0
2,0,0,0.5,2,1,0.9,2
2,0,0,1,0,1,0.9,1
2,0,0,1,0,1,0.9,0
2,0,0,1,0,1,0.9,2
2,0,0,1,1,1,0.9,1
2,0,0,1,1,1,0.9,0
2,0,0,1,1,1,0.9,2
2,0,0,1,2,1,0.9,1
2,0,0,1,2,1,0.9,0
2,0,0,1,2,1,0.9,2
2,0,0.25,0,0,1,0.9,1
2,0,0.25,0,0,1,0.9,0
2,0,0.25,0,0,1,0.9,2
2,0,0.25,0,1,1,0.9,1
2,0,0.25,0,1,1,0.9,0
2,0,0.25,0,1,1,0.9,2
2,0,0.25,0,2,1,0.9,1
2,0,0.25,0,2,1,0.9,0
2,0,0.25,0,2,1,0.9,2
2,0,0.25,0.5,0,1,0.9,1
2,0,0.25,0.5,0,1,0.9,0
2,0,0.25,0.5,0,1,0.9,2
2,0,0.25,0.5,1,1,0.9,1
2,0,0.25,0.5,1,1,0.9,0
2,0,0.25,0.5,1,1,0.9,2
2,0,0.25,0.5,2,1,0.9,1
2,0,0.25,0.5,2,1,0.9,0
2,0,0.25,0.5,2,1,0.9,2
2,0,0.25,1,0,1,0.9,1
2,0,0.25,1,0,1,0.9,0
2,0,0.25,1,0,1,0.9,2
2,0,0.25,1,1,1,0.9,1
2,0,0.25,1,1,1,0.9,0
2,0,0.25,1,1,1,0.9,2
2,0,0.25,1,2,1,0.9,1
2,0,0.25,1,2,1,0.9,0
2,0,0.25,1,2,1,0.9,2
2,0,0.5,0,0,1,0.9,1
2,0,0.5,0,0,1,0.9,0
2,0,0.5,0,0,1,0.9,2
2,0,0.5,0,1,1,0.9,1
2,0,0.5,0,1,1,0.9,0
2,0,0.5,0,1,1,0.9,2
2,0,0.5,0,2,1,0.9,1
2,0,0.5,0,2,1,0.9,0
2,0,0.5,0,2,1,0.9,2
2,0,0.5,0.5,0,1,0.9,1
2,0,0.5,0.5,0,1,0.9,0
2,0,0.5,0.5,0,1,0.9,2
2,0,0.5,0.5,1,1,0.9,1
2,0,0.5,0.5,1,1,0.9,0
2,0,0.5,0.5,1,1,0.9,2
2,0,0.5,0.5,2,1,0.9,1
2,0,0.5,0.5,2,1,0.9,0
2,0,0.5,0.5,2,1,0.9,2
2,0,0.5,1,0,1,0.9,1
2,0,0.5,1,0,1,0.9,0
2,0,0.5,1,0,1,0.9,2
2,0,0.5,1,1,1,0.9,1
2,0,0.5,1,1,1,0.9,0
2,0,0.5,1,1,1,0.9,2
2,0,0.5,1,2,1,0.9,1
2,0,0.5,1,2,1,0.9,0
2,0,0.5,1,2,1,0.9,2
2,0,0.75,0,0,1,0.9,1
2,0,0.75,0,0,1,0.9,0
2,0,0.75,0,0,1,0.9,2
2,0,0.75,0,1,1,0.9,1
2,0,0.75,0,1,1,0.9,0
2,0,0.75,0,1,1,0.9,2
2,0,0.75,0,2,1,0.9,1
2,0,0.75,0,2,1,0.9,0
2,0,0.75,0,2,1,0.9,2
2,0,0.75,0.5,0,1,0.9,1
2,0,0.75,0.5,0,1,0.9,0
2,0,0.75,0.5,0,1,0.9,2
2,0,0.75,0.5,1,1,0.9,1
2,0,0.75,0.5,1,1,0.9,0
2,0,0.75,0.5,1,1,0.9,2
2,0,0.75,0.5,2,1,0.9,1
2,0,0.75,0.5,2,1,0.9,0
2,0,0.75,0.5,2,1,0.9,2
2,0,0.75,1,0,1,0.9,1
2,0,0.75,1,0,1,0.9,0
2,0,0.75,1,0,1,0.9,2
2,0,0.75,1,1,1,0.9,1
2,0,0.75,1,1,1,0.9,0
2,0,0.75,1,1,1,0.9,2
2,0,0.75,1,2,1,0.9,1
2,0,0.75,1,2,1,0.9,0
2,0,0.75,1,2,1,0.9,2
2,0,1,0,0,1,0.9,1
2,0,1,0,0,1,0.9,0
2,0,1,0,0,1,0.9,2
2,0,1,0,1,1,0.9,1
2,0,1,0,1,1,0.9,0
2,0,1,0,1,1,0.9,2
2,0,1,0,2,1,0.9,1
2,0,1,0,2,1,0.9,0
2,0,1,0,2,1,0.9,2
2,0,1,0.5,0,1,0.9,1
2,0,1,0.5,0,1,0.9,0
2,0,1,0.5,0,1,0.9,2
2,0,1,0.5,1,1,0.9,1
2,0,1,0.5,1,1,0.9,0
2,0,1,0.5,1,1,0.9,2
2,0,1,0.5,2,1,0.9,1
2,0,1,0.5,2,1,0.9,0
2,0,1,0.5,2,1,0.9,2
2,0,1,1,0,1,0.9,1
2,0,1,1,0,1,0.9,0
2,0,1,1,0,1,0.9,2
2,0,1,1,1,1,0.9,1
2,0,1,1,1,1,0.9,0
2,0,1,1,1,1,0.9,2
2,0,1,1,2,1,0.9,1
2,0,1,1,2,1,0.9,0
2,0,1,1,2,1,0.9,2
3,0,0,0,0,1,0.9,1
3,0,0,0,0,1,0.9,0
3,0,0,0,0,1,0.9,2
3,0,0,0,1,1,0.9,1
3,0,0,0,1,1,0.9,0
3,0,0,0,1,1,0.9,2
3,0,0,0,2,1,0.9,1
3,0,0,0,2,1,0.9,0
3,0,0,0,2,1,0.9,2
3,0,0,0.5,0,1,0.9,1
3,0,0,0.5,0,1,0.9,0
3,0,0,0.5,0,1,0.9,2
3,0,0,0.5,1,1,0.9,1
3,0,0,0.5,1,1,0.9,0
3,0,0,0.5,1,1,0.9,2
3,0,0,0.5,2,1,0.9,1
3,0,0,0.5,2,1,0.9,0
3,0,0,0.5,2,1,0.9,2
3,0,0,1,0,1,0.9,1
3,0,0,1,0,1,0.9,0
3,0,0,1,0,1,0.9,2
3,0,0,1,1,1,0.9,1
3,0,0,1,1,1,0.9,0
3,0,0,1,1,1,0.9,2
3,0,0,1,2,1,0.9,1
3,0,0,1,2,1,0.9,0
3,0,0,1,2,1,0.9,2
3,0,0.25,0,0,1,0.9,1
3,0,0.25,0,0,1,0.9,0
3,0,0.25,0,0,1,0.9,2
3,0,0.25,0,1,1,0.9,1
3,0,0.25,0,1,1,0.9,0
3,0,0.25,0,1,1,0.9,2
3,0,0.25,0,2,1,0.9,1
3,0,0.25,0,2,1,0.9,0
3,0,0.25,0,2,1,0.9,2
3,0,0.25,0.5,0,1,0.9,1
3,0,0.25,0.5,0,1,0.9,0
3,0,0.25,0.5,0,1,0.9,2
3,0,0.25,0.5,1,1,0.9,1
3,0,0.25,0.5,1,1,0.9,0
3,0,0.25,0.5,1,1,0.9,2
3,0,0.25,0.5,2,1,0.9,1
3,0,0.25,0.5,2,1,0.9,0
3,0,0.25,0.5,2,1,0.9,2
3,0,0.25,1,0,1,0.9,1
3,0,0.25,1,0,1,0.9,0
3,0,0.25,1,0,1,0.9,2
3,0,0.25,1,1,1,0.9,1
3,0,0.25,1,1,1,0.9,0
3,0,0.25,1,1,1,0.9,2
3,0,0.25,1,2,1,0.9,1
3,0,0.25,1,2,1,0.9,0
3,0,0.25,1,2,1,0.9,2
3,0,0.5,0,0,1,0.9,1
3,0,0.5,0,0,1,0.9,0
3,0,0.5,0,0,1,0.9,2
3,0,0.5,0,1,1,0.9,1
3,0,0.5,0,1,1,0.9,0
3,0,0.5,0,1,1,0.9,2
3,0,0.5,0,2,1,0.9,1
3,0,0.5,0,2,1,0.9,0
3,0,0.5,0,2,1,0.9,2
3,0,0.5,0.5,0,1,0.9,1
3,0,0.5,0.5,0,1,0.9,0
3,0,0.5,0.5,0,1,0.9,2
3,0,0.5,0.5,1,1,0.9,1
3,0,0.5,0.5,1,1,0.9,0
3,0,0.5,0.5,1,1,0.9,2
3,0,0.5,0.5,2,1,0.9,1
3,0,0.5,0.5,2,1,0.9,0
3,0,0.5,0.5,2,1,0.9,2
3,0,0.5,1,0,1,0.9,1
3,0,0.5,1,0,1,0.9,0
3,0,0.5,1,0,1,0.9,2
3,0,0.5,1,1,1,0.9,1
3,0,0.5,1,1,1,0.9,0
3,0,0.5,1,1,1,0.9,2
3,0,0.5,1,2,1,0.9,1
3,0,0.5,1,2,1,0.9,0
3,0,0.5,1,2,1,0.9,2
3,0,0.75,0,0,1,0.9,1
3,0,0.75,0,0,1,0.9,0
3,0,0.75,0,0,1,0.9,2
3,0,0.75,0,1,1,0.9,1
3,0,0.75,0,1,1,0.9,0
3,0,0.75,0,1,1,0.9,2
3,0,0.75,0,2,1,0.9,1
3,0,0.75,0,2,1,0.9,0
3,0,0.75,0,2,1,0.9,2
3,0,0.75,0.5,0,1,0.9,1
3,0,0.75,0.5,0,1,0.9,0
3,0,0.75,0.5,0,1,0.9,2
3,0,0.75,0.5,1,1,0.9,1
3,0,0.75,0.5,1,1,0.9,0
3,0,0.75,0.5,1,1,0.9,2
3,0,0.75,0.5,2,1,0.9,1
3,0,0.75,0.5,2,1,0.9,0
3,0,0.75,0.5,2,1,0.9,2
3,0,0.75,1,0,1,0.9,1
3,0,0.75,1,0,1,0.9,0
3,0,0.75,1,0,1,0.9,2
3,0,0.75,1,1,1,0.9,1
3,0,0.75,1,1,1,0.9,0
3,0,0.75,1,1,1,0.9,2
3,0,0.75,1,2,1,0.9,1
3,0,0.75,1,2,1,0.9,0
3,0,0.75,1,2,1,0.9,2
3,0,1,0,0,1,0.9,1
3,0,1,0,0,1,0.9,0
3,0,1,0,0,1,0.9,2
3,0,1,0,1,1,0.9,1
3,0,1,0,1,1,0.9,0
3,0,1,0,1,1,0.9,2
3,0,1,0,2,1,0.9,1
3,0,1,0,2,1,0.9,0
3,0,1,0,2,1,0.9,2
3,0,1,0.5,0,1,0.9,1
3,0,1,0.5,0,1,0.9,0
3,0,1,0.5,0,1,0.9,2
3,0,1,0.5,1,1,0.9,1
3,0,1,0.5,1,1,0.9,0
3,0,1,0.5,1,1,0.9,2
3,0,1,0.5,2,1,0.9,1
3,0,1,0.5,2,1,0.9,0
3,0,1,0.5,2,1,0.9,2
3,0,1,1,0,1,0.9,1
3,0,1,1,0,1,0.9,0
3,0,1,1,0,1,0.9,2
3,0,1,1,1,1,0.9,1
3,0,1,1,1,1,0.9,0
3,0,1,1,1,1,0.9,2
3,0,1,1,2,1,0.9,1
3,0,1,1,2,1,0.9,0
3,0,1,1,2,1,0.9,2
1,25,0,0,0,1,0.9,1
1,25,0,0,0,1,0.9,0
1,25,0,0,0,1,0.9,2
1,25,0,0,1,1,0.9,1
1,25,0,0,1,1,0.9,0
1,25,0,0,1,1,0.9,2
1,25,0,0,2,1,0.9,1
1,25,0,0,2,1,0.9,0
1,25,0,0,2,1,0.9,2
1,25,0,0.5,0,1,0.9,1
1,25,0,0.5,0,1,0.9,0
1,25,0,0.5,0,1,0.9,2
1,25,0,0.5,1,1,0.9,1
1,25,0,0.5,1,1,0.9,0
1,25,0,0.5,1,1,0.9,2
1,25,0,0.5,2,1,0.9,1
1,25,0,0.5,2,1,0.9,0
1,25,0,0.5,2,1,0.9,2
1,25,0,1,0,1,0.9,1
1,25,0,1,0,1,0.9,0
1,25,0,1,0,1,0.9,2
1,25,0,1,1,1,0.9,1
1,25,0,1,1,1,0.9,0
1,25,0,1,1,1,0.9,2
1,25,0,1,2,1,0.9,1
1,25,0,1,2,1,0.9,0
1,25,0,1,2,1,0.9,2
1,25,0.25,0,0,1,0.9,1
1,25,0.25,0,0,1,0.9,0
1,25,0.25,0,0,1,0.9,2
1,25,0.25,0,1,1,0.9,1
1,25,0.25,0,1,1,0.9,0
1,25,0.25,0,1,1,0.9,2
1,25,0.25,0,2,1,0.9,1
1,25,0.25,0,2,1,0.9,0
1,25,0.25,0,2,1,0.9,2
1,25,0.25,0.5,0,1,0.9,1
1,25,0.25,0.5,0,1,0.9,0
